# BUSCO version is: 5.2.0 
# The lineage dataset is: diptera_odb10 (Creation date: 2020-08-05, number of genomes: 56, number of BUSCOs: 3285)
# Busco id	Status	Sequence	Gene Start	Gene End	Strand	Score	Length	OrthoDB url	Description
57553at7147	Complete	NT_033779.5	5527074	5527796	+	373.7	174	https://www.orthodb.org/v10?query=57553at7147	cytochrome c oxidase assembly protein COX11, mitochondrial
57630at7147	Complete	NT_033777.3	4967127	4968239	+	340.4	198	https://www.orthodb.org/v10?query=57630at7147	Haemolymph juvenile hormone binding protein
57639at7147	Complete	NT_033778.4	13604608	13605188	-	120.2	105	https://www.orthodb.org/v10?query=57639at7147	uncharacterized protein LOC108029449
57660at7147	Complete	NT_033779.5	10970553	10971779	+	479.0	301	https://www.orthodb.org/v10?query=57660at7147	Vps72/YL1, C-terminal
57691at7147	Complete	NT_033778.4	6669159	6669941	+	267.2	147	https://www.orthodb.org/v10?query=57691at7147	Coenzyme Q-binding protein COQ10, mitochondrial
57702at7147	Complete	NT_033777.3	4338086	4339500	+	280.5	193	https://www.orthodb.org/v10?query=57702at7147	Clarin
57729at7147	Complete	NT_033777.3	9561929	9563515	-	393.2	275	https://www.orthodb.org/v10?query=57729at7147	metaxin-1 homolog
57736at7147	Complete	NT_033777.3	7137165	7141739	+	169.1	140	https://www.orthodb.org/v10?query=57736at7147	pancreas transcription factor 1 subunit alpha isoform X1
57746at7147	Complete	NT_033778.4	24134015	24135151	+	241.2	216	https://www.orthodb.org/v10?query=57746at7147	programmed cell death protein 2
57770at7147	Complete	NT_033778.4	23699967	23700863	-	251.4	170	https://www.orthodb.org/v10?query=57770at7147	Tumor necrosis factor alpha-induced protein 8-like protein
57771at7147	Complete	NC_004354.4	6653258	6654088	-	260.9	178	https://www.orthodb.org/v10?query=57771at7147	calcyclin-binding protein
57778at7147	Complete	NT_033777.3	12387595	12388465	+	229.3	142	https://www.orthodb.org/v10?query=57778at7147	EF-hand domain
57817at7147	Complete	NT_033779.5	15005824	15006526	+	281.8	163	https://www.orthodb.org/v10?query=57817at7147	dynactin subunit 5
57821at7147	Complete	NT_033777.3	5653254	5654721	-	344.4	172	https://www.orthodb.org/v10?query=57821at7147	EF-hand domain
57860at7147	Complete	NC_004354.4	6972461	6973213	-	371.4	219	https://www.orthodb.org/v10?query=57860at7147	Leucine-rich repeat
57893at7147	Complete	NC_004354.4	17628358	17629422	-	260.5	247	https://www.orthodb.org/v10?query=57893at7147	coiled-coil domain-containing protein 137
57915at7147	Complete	NT_033779.5	16758563	16760112	-	442.9	298	https://www.orthodb.org/v10?query=57915at7147	Epithelial sodium channel
57922at7147	Complete	NT_033779.5	18714832	18716451	-	235.1	214	https://www.orthodb.org/v10?query=57922at7147	Zinc finger C2H2 superfamily
57938at7147	Complete	NT_033777.3	24837072	24839514	+	239.6	142	https://www.orthodb.org/v10?query=57938at7147	Protein sosie
57943at7147	Complete	NT_033778.4	19442614	19443436	+	330.7	158	https://www.orthodb.org/v10?query=57943at7147	Ribosomal protein L5
57980at7147	Complete	NC_004354.4	10368355	10382512	+	481.0	283	https://www.orthodb.org/v10?query=57980at7147	protein FAM57B
58016at7147	Complete	NT_033779.5	8686317	8687030	+	343.2	189	https://www.orthodb.org/v10?query=58016at7147	trafficking protein particle complex subunit 4
58047at7147	Complete	NT_033777.3	9015569	9016717	+	369.9	236	https://www.orthodb.org/v10?query=58047at7147	SOS response associated peptidase-like
58053at7147	Complete	NT_033777.3	16456416	16457659	+	354.6	256	https://www.orthodb.org/v10?query=58053at7147	glycerophosphodiester phosphodiesterase 1
58055at7147	Complete	NT_033779.5	6779375	6786413	-	310.3	234	https://www.orthodb.org/v10?query=58055at7147	sodium/potassium-transporting ATPase subunit beta-1
58072at7147	Complete	NT_037436.4	15493112	15494890	-	275.9	153	https://www.orthodb.org/v10?query=58072at7147	mpv17-like protein
58117at7147	Complete	NT_033779.5	203994	204701	+	330.3	202	https://www.orthodb.org/v10?query=58117at7147	39S ribosomal protein L10, mitochondrial
58160at7147	Complete	NT_033777.3	11409048	11409767	-	304.5	164	https://www.orthodb.org/v10?query=58160at7147	Prefoldin subunit 3
58204at7147	Complete	NT_037436.4	4173952	4192292	+	352.1	219	https://www.orthodb.org/v10?query=58204at7147	UPF0769 protein CG18675
58205at7147	Complete	NT_033778.4	10097266	10098132	+	234.1	171	https://www.orthodb.org/v10?query=58205at7147	transcription factor AP-1
58228at7147	Complete	NT_033777.3	30206640	30208650	-	337.0	174	https://www.orthodb.org/v10?query=58228at7147	40S ribosomal protein S7
58250at7147	Complete	NT_033777.3	24187805	24188590	-	320.1	205	https://www.orthodb.org/v10?query=58250at7147	RWD domain-containing protein 1
58254at7147	Complete	NT_037436.4	2642415	2643345	-	202.3	124	https://www.orthodb.org/v10?query=58254at7147	uncharacterized protein LOC111081177
58312at7147	Complete	NT_033777.3	9497419	9498121	-	300.5	155	https://www.orthodb.org/v10?query=58312at7147	Small GTPase superfamily
58314at7147	Complete	NT_037436.4	4114974	4122208	-	322.1	161	https://www.orthodb.org/v10?query=58314at7147	Transgelin
58358at7147	Complete	NT_033777.3	9828728	9865737	-	402.2	214	https://www.orthodb.org/v10?query=58358at7147	protein tipE
58360at7147	Complete	NT_033777.3	27083275	27084482	-	249.9	233	https://www.orthodb.org/v10?query=58360at7147	Insect cuticle protein
58370at7147	Complete	NT_033777.3	7124659	7126141	+	338.9	280	https://www.orthodb.org/v10?query=58370at7147	secernin-3
58466at7147	Complete	NT_033777.3	10760212	10760932	-	320.4	178	https://www.orthodb.org/v10?query=58466at7147	Mediator of RNA polymerase II transcription subunit 7
58470at7147	Complete	NT_033777.3	5353846	5354620	-	293.1	160	https://www.orthodb.org/v10?query=58470at7147	stromal cell-derived factor 2
58503at7147	Complete	NT_033779.5	2988244	2989507	+	393.0	207	https://www.orthodb.org/v10?query=58503at7147	protein ABHD13
58544at7147	Complete	NT_033779.5	1150862	1151407	+	318.5	160	https://www.orthodb.org/v10?query=58544at7147	Vacuolar protein sorting-associated protein 29
58551at7147	Complete	NC_004354.4	11485392	11486117	+	239.1	153	https://www.orthodb.org/v10?query=58551at7147	signal peptidase complex subunit 2
58555at7147	Complete	NT_037436.4	264851	265437	+	313.1	164	https://www.orthodb.org/v10?query=58555at7147	Ribosomal protein L17
58605at7147	Complete	NT_033777.3	6211461	6213377	+	331.2	245	https://www.orthodb.org/v10?query=58605at7147	Osiris 2
58630at7147	Complete	NT_037436.4	18139788	18145104	+	154.6	92	https://www.orthodb.org/v10?query=58630at7147	uncharacterized protein LOC108065206
58635at7147	Complete	NT_033777.3	29740567	29741371	+	318.4	172	https://www.orthodb.org/v10?query=58635at7147	Glucosamine 6-phosphate N-acetyltransferase
58639at7147	Complete	NT_033777.3	6898290	6909909	-	301.5	319	https://www.orthodb.org/v10?query=58639at7147	Homeobox domain
58705at7147	Complete	NT_033779.5	6069819	6070588	-	195.9	175	https://www.orthodb.org/v10?query=58705at7147	Protein-lysine N-methyltransferase
58749at7147	Complete	NT_037436.4	8676249	8678419	+	439.4	265	https://www.orthodb.org/v10?query=58749at7147	protein hairy
58775at7147	Complete	NT_033778.4	22881509	22882589	-	235.0	156	https://www.orthodb.org/v10?query=58775at7147	ER membrane protein complex subunit 8/9 homolog
58805at7147	Complete	NT_033778.4	11220464	11221856	+	322.3	182	https://www.orthodb.org/v10?query=58805at7147	syntaxin-6
58819at7147	Complete	NT_033777.3	9065238	9066242	+	520.8	331	https://www.orthodb.org/v10?query=58819at7147	adenosine deaminase-like protein
58911at7147	Complete	NT_033779.5	12707770	12708540	+	290.3	161	https://www.orthodb.org/v10?query=58911at7147	Phosphatidylethanolamine-binding protein
58926at7147	Complete	NT_033779.5	18703552	18704332	+	234.2	149	https://www.orthodb.org/v10?query=58926at7147	RWD domain-containing protein 4
58965at7147	Complete	NT_033779.5	12093995	12095008	+	278.6	183	https://www.orthodb.org/v10?query=58965at7147	peroxisomal biogenesis factor 19
59000at7147	Complete	NT_033779.5	11002909	11003756	-	287.7	145	https://www.orthodb.org/v10?query=59000at7147	Ribosomal protein L6, alpha-beta domain
59033at7147	Complete	NT_033777.3	10863637	10866696	-	192.7	94	https://www.orthodb.org/v10?query=59033at7147	methionine-R-sulfoxide reductase B1 isoform X1
59078at7147	Complete	NT_033777.3	18165568	18166162	-	305.6	150	https://www.orthodb.org/v10?query=59078at7147	peroxiredoxin-5, mitochondrial
59085at7147	Complete	NT_033779.5	8212121	8212708	-	293.1	153	https://www.orthodb.org/v10?query=59085at7147	Uncharacterized protein, isoform A
59202at7147	Complete	NT_033777.3	24623969	24625472	-	409.8	274	https://www.orthodb.org/v10?query=59202at7147	syntaxin-18
59203at7147	Complete	NT_033777.3	15198970	15202441	+	374.4	206	https://www.orthodb.org/v10?query=59203at7147	Uncharacterized protein, isoform A
59243at7147	Complete	NT_033778.4	21487668	21495323	-	254.7	130	https://www.orthodb.org/v10?query=59243at7147	Peptidylprolyl isomerase
59276at7147	Complete	NT_033777.3	26947915	26949549	+	328.5	309	https://www.orthodb.org/v10?query=59276at7147	sperm-associated antigen 1
59303at7147	Complete	NT_037436.4	9509983	9511277	-	345.0	164	https://www.orthodb.org/v10?query=59303at7147	RNA-binding S4 domain
59338at7147	Complete	NT_033778.4	9838645	9839412	-	199.7	172	https://www.orthodb.org/v10?query=59338at7147	U7 snRNA-associated Sm-like protein LSm11
59349at7147	Complete	NT_033779.5	8938505	8939597	+	299.3	203	https://www.orthodb.org/v10?query=59349at7147	Tetraspanin
59352at7147	Complete	NT_033778.4	17733539	17734369	+	379.5	227	https://www.orthodb.org/v10?query=59352at7147	Methyltransferase-like protein
59355at7147	Complete	NT_033779.5	17411688	17412586	-	336.2	228	https://www.orthodb.org/v10?query=59355at7147	radial spoke head protein 9 homolog
59380at7147	Complete	NT_037436.4	12137642	12138400	-	276.6	139	https://www.orthodb.org/v10?query=59380at7147	NADH dehydrogenase 
59386at7147	Complete	NT_037436.4	11069148	11069840	-	198.0	132	https://www.orthodb.org/v10?query=59386at7147	uncharacterized protein LOC108099918
59387at7147	Complete	NT_033779.5	19970039	19971815	-	400.6	245	https://www.orthodb.org/v10?query=59387at7147	uncharacterized protein LOC108382944
59417at7147	Complete	NT_033778.4	10121620	10122466	-	290.1	187	https://www.orthodb.org/v10?query=59417at7147	Superoxide dismutase 
59419at7147	Complete	NT_037436.4	16586229	16586977	-	219.3	173	https://www.orthodb.org/v10?query=59419at7147	syntaxin-8
59422at7147	Complete	NT_033778.4	25027775	25029349	+	413.3	311	https://www.orthodb.org/v10?query=59422at7147	protein unzipped
59431at7147	Complete	NT_033777.3	30176519	30177545	-	315.6	206	https://www.orthodb.org/v10?query=59431at7147	Pyridoxal phosphate homeostasis protein
59434at7147	Complete	NC_004354.4	16798748	16800601	-	331.4	174	https://www.orthodb.org/v10?query=59434at7147	Adaptin ear-binding coat-associated protein 2
59482at7147	Complete	NT_033778.4	17546476	17547000	-	279.7	145	https://www.orthodb.org/v10?query=59482at7147	60S ribosomal protein L18a
59531at7147	Complete	NT_033779.5	15037874	15038774	-	254.0	179	https://www.orthodb.org/v10?query=59531at7147	Anamorsin homolog
59563at7147	Complete	NT_037436.4	8507600	8509643	-	396.7	403	https://www.orthodb.org/v10?query=59563at7147	zinc finger CCCH domain-containing protein 3
59619at7147	Complete	NT_033778.4	17795126	17797765	+	256.5	136	https://www.orthodb.org/v10?query=59619at7147	RGS domain
59636at7147	Complete	NT_033778.4	24664550	24665364	+	296.9	154	https://www.orthodb.org/v10?query=59636at7147	NADH dehydrogenase 
59648at7147	Complete	NT_033777.3	6658028	6659288	+	319.8	157	https://www.orthodb.org/v10?query=59648at7147	Signal peptidase complex catalytic subunit SEC11
59649at7147	Complete	NT_037436.4	7240303	7240940	-	295.4	161	https://www.orthodb.org/v10?query=59649at7147	Ribosomal protein L18e/L15P
59650at7147	Complete	NT_033779.5	5047103	5047774	+	204.4	124	https://www.orthodb.org/v10?query=59650at7147	Ankyrin repeat-containing domain
59651at7147	Complete	NT_033778.4	23865522	23866576	+	232.9	132	https://www.orthodb.org/v10?query=59651at7147	NADH dehydrogenase 
59678at7147	Complete	NT_033778.4	16587296	16589047	-	397.6	385	https://www.orthodb.org/v10?query=59678at7147	dolichol kinase
59700at7147	Complete	NT_033777.3	9569253	9570139	-	188.7	137	https://www.orthodb.org/v10?query=59700at7147	U6 snRNA phosphodiesterase
59703at7147	Complete	NC_004354.4	1356660	1357532	-	239.2	195	https://www.orthodb.org/v10?query=59703at7147	Protein kinase domain
59733at7147	Complete	NT_033777.3	6346192	6347514	+	429.3	303	https://www.orthodb.org/v10?query=59733at7147	tRNA:m(4)X modification enzyme TRM13 homolog
59748at7147	Complete	NT_037436.4	5780381	5780997	+	230.8	145	https://www.orthodb.org/v10?query=59748at7147	transmembrane protein 11 homolog, mitochondrial
59757at7147	Complete	NT_033777.3	8341178	8341846	+	185.6	106	https://www.orthodb.org/v10?query=59757at7147	Small GTPase superfamily, ARF/SAR type
59768at7147	Complete	NT_037436.4	6095196	6096258	+	359.8	203	https://www.orthodb.org/v10?query=59768at7147	GOLD domain
59777at7147	Complete	NT_033777.3	29862197	29863514	+	380.9	194	https://www.orthodb.org/v10?query=59777at7147	40S ribosomal protein S8
59790at7147	Complete	NC_004354.4	1866022	1866800	+	269.7	162	https://www.orthodb.org/v10?query=59790at7147	Mediator of RNA polymerase II transcription subunit 18
59792at7147	Complete	NT_033777.3	18663869	18665166	+	359.8	199	https://www.orthodb.org/v10?query=59792at7147	Golgi SNAP receptor complex member 1
59822at7147	Complete	NT_033779.5	23066991	23068315	-	342.2	241	https://www.orthodb.org/v10?query=59822at7147	splicing factor 45
59823at7147	Complete	NT_037436.4	834176	835460	+	404.2	278	https://www.orthodb.org/v10?query=59823at7147	UPF0415 protein C7orf25 homolog
59843at7147	Complete	NC_004354.4	11920733	11924442	-	199.9	141	https://www.orthodb.org/v10?query=59843at7147	Leucine-rich repeat
59846at7147	Complete	NT_033777.3	25259363	25260032	+	318.0	159	https://www.orthodb.org/v10?query=59846at7147	Protein RER1
59859at7147	Complete	NC_004354.4	4541002	4542052	+	308.0	162	https://www.orthodb.org/v10?query=59859at7147	Transmembrane emp24 domain-containing protein
59868at7147	Complete	NT_033777.3	5592564	5593350	+	300.3	187	https://www.orthodb.org/v10?query=59868at7147	V-type ATPase subunit E
59872at7147	Complete	NT_033777.3	15482006	15482846	+	204.3	153	https://www.orthodb.org/v10?query=59872at7147	B9 domain-containing protein 1
59883at7147	Complete	NT_037436.4	9364416	9365177	+	326.9	188	https://www.orthodb.org/v10?query=59883at7147	ribosome-recycling factor, mitochondrial
59918at7147	Complete	NT_033778.4	23061934	23062509	-	212.5	152	https://www.orthodb.org/v10?query=59918at7147	L(2)-PA
59944at7147	Complete	NC_004354.4	18906068	18909085	+	328.2	170	https://www.orthodb.org/v10?query=59944at7147	Dual specificity phosphatase
60000at7147	Complete	NC_004354.4	15447424	15449766	-	345.0	259	https://www.orthodb.org/v10?query=60000at7147	Secretory carrier-associated membrane protein
60059at7147	Complete	NT_037436.4	12753299	12754218	-	223.2	211	https://www.orthodb.org/v10?query=60059at7147	hsp70 nucleotide exchange factor fes1
60061at7147	Complete	NT_037436.4	7976524	7977665	+	444.5	287	https://www.orthodb.org/v10?query=60061at7147	UBX domain
60064at7147	Complete	NT_033777.3	20618214	20620351	+	448.3	255	https://www.orthodb.org/v10?query=60064at7147	Genetic suppressor element-like
60077at7147	Complete	NT_037436.4	9370353	9371017	-	187.1	107	https://www.orthodb.org/v10?query=60077at7147	2Fe-2S ferredoxin-like superfamily
60099at7147	Complete	NC_004354.4	9107144	9107928	+	369.4	177	https://www.orthodb.org/v10?query=60099at7147	Small GTPase superfamily, ARF/SAR type
60106at7147	Complete	NC_004354.4	7289148	7290249	-	322.1	174	https://www.orthodb.org/v10?query=60106at7147	protein unc-119 homolog
60108at7147	Complete	NT_033779.5	13811644	13812630	+	268.9	169	https://www.orthodb.org/v10?query=60108at7147	UPF0428 protein CG16865
60136at7147	Complete	NT_037436.4	5140474	5141549	-	367.3	224	https://www.orthodb.org/v10?query=60136at7147	Short-chain dehydrogenase/reductase, conserved site
60161at7147	Complete	NT_033779.5	19049174	19049830	+	283.5	164	https://www.orthodb.org/v10?query=60161at7147	Calcium load-activated calcium channel
60173at7147	Fragmented	NT_033777.3	31737235	31737895	+	174.0	119	https://www.orthodb.org/v10?query=60173at7147	nucleolar protein 16
60178at7147	Complete	NT_033778.4	15687437	15688979	-	460.5	379	https://www.orthodb.org/v10?query=60178at7147	protein Cep89 homolog
60191at7147	Complete	NT_033778.4	8900652	8901303	-	176.6	115	https://www.orthodb.org/v10?query=60191at7147	MRG/MORF4L-binding protein
60195at7147	Complete	NT_033777.3	16645176	16646926	-	186.3	162	https://www.orthodb.org/v10?query=60195at7147	G patch domain and KOW motifs-containing protein
60225at7147	Complete	NT_037436.4	12504545	12505144	+	294.6	152	https://www.orthodb.org/v10?query=60225at7147	ubiquitin-conjugating enzyme E2 C
60232at7147	Complete	NT_037436.4	15983376	15984180	+	322.1	145	https://www.orthodb.org/v10?query=60232at7147	Small GTPase superfamily, ARF/SAR type
60267at7147	Complete	NT_033778.4	16868311	16869075	+	320.5	183	https://www.orthodb.org/v10?query=60267at7147	Translation elongation factor EF1B, beta/delta chains, conserved site
60271at7147	Complete	NT_033779.5	16305961	16307013	-	308.4	184	https://www.orthodb.org/v10?query=60271at7147	transmembrane protein 147
60370at7147	Complete	NT_033777.3	23767801	23768827	+	384.7	212	https://www.orthodb.org/v10?query=60370at7147	dnaJ homolog subfamily C member 8
60396at7147	Complete	NT_033778.4	13128263	13128739	-	214.6	112	https://www.orthodb.org/v10?query=60396at7147	uncharacterized protein LOC108965210
60405at7147	Complete	NT_033777.3	10044629	10045414	-	215.4	152	https://www.orthodb.org/v10?query=60405at7147	protein NDUFAF4 homolog
60422at7147	Complete	NT_037436.4	17426310	17427068	-	197.4	172	https://www.orthodb.org/v10?query=60422at7147	DNA-directed RNA polymerase III subunit RPC7
60436at7147	Complete	NC_004354.4	9318282	9319121	-	277.1	188	https://www.orthodb.org/v10?query=60436at7147	protein CWC15 homolog
60441at7147	Complete	NT_033778.4	2770467	2846611	-	146.6	95	https://www.orthodb.org/v10?query=60441at7147	gamma-interferon-inducible lysosomal thiol reductase
60480at7147	Complete	NT_033777.3	15331706	15332828	-	368.2	299	https://www.orthodb.org/v10?query=60480at7147	FK506-binding protein
60511at7147	Complete	NT_033779.5	421799	422431	+	269.8	150	https://www.orthodb.org/v10?query=60511at7147	Small GTPase superfamily, ARF/SAR type
60518at7147	Complete	NT_033778.4	9841196	9842049	-	354.6	192	https://www.orthodb.org/v10?query=60518at7147	vesicle-associated membrane protein 7
60572at7147	Complete	NC_004354.4	13331121	13331702	+	334.3	170	https://www.orthodb.org/v10?query=60572at7147	peroxiredoxin 1
60606at7147	Complete	NT_037436.4	3892845	3894254	+	225.4	179	https://www.orthodb.org/v10?query=60606at7147	uncharacterized protein LOC108041439
60624at7147	Complete	NT_037436.4	11149909	11150669	-	333.5	182	https://www.orthodb.org/v10?query=60624at7147	uncharacterized protein LOC106626132
60696at7147	Complete	NT_033779.5	12693082	12693840	+	287.7	179	https://www.orthodb.org/v10?query=60696at7147	PITH domain
60700at7147	Complete	NC_004354.4	8241580	8243075	-	350.3	213	https://www.orthodb.org/v10?query=60700at7147	Short-chain dehydrogenase
60714at7147	Complete	NT_033777.3	31213543	31214583	+	404.6	257	https://www.orthodb.org/v10?query=60714at7147	probable rRNA-processing protein EBP2 homolog
60733at7147	Complete	NT_033777.3	12628343	12629448	+	274.1	137	https://www.orthodb.org/v10?query=60733at7147	sorting nexin-12
60761at7147	Complete	NT_033778.4	18093915	18094664	-	247.5	151	https://www.orthodb.org/v10?query=60761at7147	thymidylate kinase
60835at7147	Complete	NT_033777.3	15214032	15214743	+	196.1	135	https://www.orthodb.org/v10?query=60835at7147	diamine acetyltransferase 2
60845at7147	Complete	NT_037436.4	17620297	17621377	-	388.3	217	https://www.orthodb.org/v10?query=60845at7147	Charged multivesicular body protein 5
60879at7147	Complete	NT_033777.3	31255242	31256401	+	238.2	216	https://www.orthodb.org/v10?query=60879at7147	protein spindle-F
60890at7147	Complete	NC_004354.4	16593988	16594805	+	305.8	152	https://www.orthodb.org/v10?query=60890at7147	ubiquitin-conjugating enzyme E2 G2
60950at7147	Complete	NT_037436.4	3615393	3616545	+	351.8	252	https://www.orthodb.org/v10?query=60950at7147	endothelial lipase
60953at7147	Complete	NT_033777.3	8677113	8678156	+	336.6	249	https://www.orthodb.org/v10?query=60953at7147	putative transferase CAF17 homolog, mitochondrial
60957at7147	Complete	NT_037436.4	12192498	12193602	-	380.7	269	https://www.orthodb.org/v10?query=60957at7147	WD40-repeat-containing domain
60975at7147	Complete	NT_033777.3	20174090	20174669	+	316.3	154	https://www.orthodb.org/v10?query=60975at7147	Calponin
60981at7147	Complete	NT_037436.4	16671797	16673423	-	280.8	146	https://www.orthodb.org/v10?query=60981at7147	coatomer subunit zeta-1
61002at7147	Complete	NT_033778.4	5671834	5672625	+	367.1	196	https://www.orthodb.org/v10?query=61002at7147	PMP-22/EMP/MP20/Claudin superfamily
61012at7147	Complete	NT_033777.3	30048811	30049401	-	269.7	167	https://www.orthodb.org/v10?query=61012at7147	Dual specificity phosphatase
61027at7147	Complete	NT_033778.4	19249824	19250792	+	226.9	178	https://www.orthodb.org/v10?query=61027at7147	protein windbeutel
61047at7147	Complete	NT_033778.4	8625525	8626098	+	228.6	152	https://www.orthodb.org/v10?query=61047at7147	ESCRT-II complex, Vps25 subunit
61145at7147	Complete	NC_004354.4	6741779	6743137	-	303.7	156	https://www.orthodb.org/v10?query=61145at7147	Ribosomal protein L22/L17
61154at7147	Complete	NT_033777.3	17072797	17073731	+	277.6	151	https://www.orthodb.org/v10?query=61154at7147	Ribosomal protein S11
61165at7147	Complete	NC_004354.4	11788938	11791667	+	267.0	151	https://www.orthodb.org/v10?query=61165at7147	Karl, putative
61185at7147	Complete	NT_037436.4	1351185	1352027	+	275.2	164	https://www.orthodb.org/v10?query=61185at7147	Protein Iojap/ribosomal silencing factor RsfS
61280at7147	Complete	NT_033779.5	9790969	9791940	+	353.8	223	https://www.orthodb.org/v10?query=61280at7147	alpha-ketoglutarate-dependent dioxygenase alkB homolog 4
61291at7147	Complete	NT_033778.4	16204299	16205964	-	217.3	179	https://www.orthodb.org/v10?query=61291at7147	dnaJ homolog subfamily B member 2 isoform X1
61306at7147	Fragmented	NT_033777.3	5355184	5356262	+	125.8	80	https://www.orthodb.org/v10?query=61306at7147	uncharacterized protein CG1161
61331at7147	Complete	NT_033777.3	30867906	30868679	+	248.5	202	https://www.orthodb.org/v10?query=61331at7147	Insect cuticle protein
61334at7147	Complete	NT_037436.4	838120	839428	+	312.5	197	https://www.orthodb.org/v10?query=61334at7147	B-cell receptor-associated protein 29/31
61341at7147	Complete	NT_037436.4	835923	836549	+	105.3	108	https://www.orthodb.org/v10?query=61341at7147	nuclear receptor-binding factor 2
61379at7147	Complete	NT_033779.5	12096585	12097668	+	360.0	244	https://www.orthodb.org/v10?query=61379at7147	DNA methyltransferase 2
61425at7147	Complete	NT_037436.4	9730304	9731103	+	406.5	201	https://www.orthodb.org/v10?query=61425at7147	ATP synthase, F0 complex, subunit B
61516at7147	Complete	NT_033777.3	8653120	8653737	+	246.2	140	https://www.orthodb.org/v10?query=61516at7147	Protein SYS1 homolog
61562at7147	Complete	NC_004354.4	18649535	18650269	-	378.1	204	https://www.orthodb.org/v10?query=61562at7147	CTLH, C-terminal LisH motif
61566at7147	Complete	NT_033778.4	7675440	7676234	-	360.9	214	https://www.orthodb.org/v10?query=61566at7147	Leucine-rich repeat
61573at7147	Complete	NT_033777.3	15263686	15264953	+	330.4	192	https://www.orthodb.org/v10?query=61573at7147	protein SET
61593at7147	Complete	NT_033779.5	20348689	20349923	-	407.0	281	https://www.orthodb.org/v10?query=61593at7147	Winged helix-like DNA-binding domain superfamily
61606at7147	Complete	NT_033779.5	3466334	3467250	+	254.7	129	https://www.orthodb.org/v10?query=61606at7147	NADH dehydrogenase 
61627at7147	Complete	NT_033777.3	25064649	25065414	-	319.1	160	https://www.orthodb.org/v10?query=61627at7147	Protein lin-7 homolog
61651at7147	Complete	NT_037436.4	7249612	7250443	-	287.3	196	https://www.orthodb.org/v10?query=61651at7147	Mediator of RNA polymerase II transcription subunit 4
61663at7147	Complete	NT_037436.4	15832527	15833646	+	328.1	217	https://www.orthodb.org/v10?query=61663at7147	uncharacterized protein C15orf41 homolog
61689at7147	Complete	NT_033779.5	20073918	20075024	-	259.7	151	https://www.orthodb.org/v10?query=61689at7147	6-pyruvoyl tetrahydrobiopterin synthase
61729at7147	Complete	NT_033778.4	10468697	10469439	+	326.2	153	https://www.orthodb.org/v10?query=61729at7147	Peptidyl-prolyl cis-trans isomerase
61733at7147	Complete	NT_033779.5	8516770	8517291	-	241.3	126	https://www.orthodb.org/v10?query=61733at7147	39S ribosomal protein L51, mitochondrial
61738at7147	Missing
61798at7147	Complete	NC_004354.4	15072507	15075939	-	321.9	205	https://www.orthodb.org/v10?query=61798at7147	lipid storage droplets surface-binding protein 2 isoform X1
61812at7147	Complete	NT_033777.3	26911114	26912619	-	531.7	301	https://www.orthodb.org/v10?query=61812at7147	Winged helix DNA-binding domain superfamily
61813at7147	Complete	NT_037436.4	20450812	20452574	-	260.4	223	https://www.orthodb.org/v10?query=61813at7147	Cut8/Sts1 superfamily
61929at7147	Complete	NC_004354.4	2583039	2583722	+	215.1	159	https://www.orthodb.org/v10?query=61929at7147	dopamine N-acetyltransferase
61944at7147	Complete	NT_033778.4	10809788	10810539	+	310.8	170	https://www.orthodb.org/v10?query=61944at7147	transmembrane protein 223
61958at7147	Complete	NT_033777.3	24161789	24162822	+	287.9	240	https://www.orthodb.org/v10?query=61958at7147	Rab-GTPase-TBC domain
61970at7147	Complete	NT_033779.5	6125248	6125751	+	334.0	160	https://www.orthodb.org/v10?query=61970at7147	actin-related protein 2/3 complex subunit 4
61981at7147	Complete	NT_037436.4	8196748	8197620	-	316.4	162	https://www.orthodb.org/v10?query=61981at7147	nedd8-conjugating enzyme Ubc12
61996at7147	Complete	NT_037436.4	18683221	18683808	-	348.9	177	https://www.orthodb.org/v10?query=61996at7147	charged multivesicular body protein 1b
61997at7147	Complete	NT_037436.4	27267609	27268393	+	146.4	74	https://www.orthodb.org/v10?query=61997at7147	Ribosomal protein L15
62037at7147	Complete	NT_037436.4	1651639	1652798	-	378.8	226	https://www.orthodb.org/v10?query=62037at7147	vacuolar protein sorting-associated protein VTA1 homolog
62098at7147	Complete	NT_037436.4	1966821	1967504	-	104.2	101	https://www.orthodb.org/v10?query=62098at7147	uncharacterized protein LOC108100368
62135at7147	Complete	NT_037436.4	909297	910703	+	383.0	288	https://www.orthodb.org/v10?query=62135at7147	Zinc finger C2H2 superfamily
62155at7147	Complete	NT_033779.5	19579469	19580129	-	213.0	138	https://www.orthodb.org/v10?query=62155at7147	probable phosphomevalonate kinase
62165at7147	Complete	NT_033777.3	26135090	26184608	+	242.9	113	https://www.orthodb.org/v10?query=62165at7147	uncharacterized protein LOC6650702
62166at7147	Complete	NC_004354.4	3484711	3485283	-	232.2	150	https://www.orthodb.org/v10?query=62166at7147	mitochondrial import inner membrane translocase subunit Tim29
62188at7147	Complete	NT_033778.4	24938460	24939524	+	244.9	183	https://www.orthodb.org/v10?query=62188at7147	protein CDV3 homolog isoform X1
62190at7147	Complete	NT_033778.4	10098695	10099393	-	321.9	177	https://www.orthodb.org/v10?query=62190at7147	Ribosome assembly factor mrt4
